Phylogroup,Country,Acquisition,Host,Infection_status,iutA,fyuA,iucA,iucC,iucD,iucB,allA,ybbW,allB,ybbY,allC,allD,allS,allR,kvgS,kvgA,rmpA2,rmpA,clbB,clbR,clbO,clbC,clbJ,clbP,clbK,clbL,clbM,clbG,clbH,clbF,clbN,clbD,clbA,clbQ,clbE,clbI,pcoA,pcoE,pcoS,pcoC,pcoD,pcoB,pcoR,mrkC,mrkD,mrkJ,mrkJ2,mrkH2,mrkB,mrkF,mrkA,mrkI,mrkI2,mrkI3,mrkI4,kfuB,kfuC,kfuA,pbrA,pbrR,pbrBC,mceI,mceG,mceJ,mceH,mceD,mceC,mceE,mceA,mceB,iroN,iroD,iroB,iroC,silE,silC,silS,silR,terZ,terD,terE,terW,terB,terA,terC,terX,terY,gcl,fdrA,ylbE,KP1_1364,glxK,arcC,glxR,ylbF,KP1_1371,hyi,irp1,ybtQ,ybtP,ybtE,ybtS,ybtX,irp2,ybtU,ybtA,ybtT,Aac3_IIa_AGly.match,Aac3_I_AGly.match,Aac6_32_AGly_1.match,Aac6_Ia_AGly.match,Aac6_Iaa_AGly.match,Aac6_Iai_e_AGly.match,AacAad_AGly.match,AacAad_AGly_3.match,AadA4_5_AGly.match,AadA_AGly.match,AadA_AGly_2.match,AadB_AGly.match,Aph3__Ia_AGly.match,Aph4_Ia_AGly.match,AphA6_AGly.match,ArmA_AGly.match,RmtB_AGly.match,RmtC_AGly.match,RmtF_AGly.match,StrA_AGly.match,StrB_AGly.match,OqxA_Flq.match,OqxBgb_Flq.match,QnrB_Flq.match,QnrB_Flq_1.match,QnrB_Flq_2.match,Qnr_A_Flq.match,Qnr_S_Flq_1.match,CatA1_Phe.match,CatA2_Phe.match,CatBx_Phe.match,CatBx_Phe_1.match,CmlA_Phe.match,FloR_Phe.match,SulIII_Sul.match,SulII_Sul.match,SulI_Sul.match,TetA_Tet.match,TetB_Tet.match,TetC_Tet.match,TetD_Tet.match,TetG_Tet.match,TetRG_Tet.match,TetR_Tet.match,Arr_Rif.match,Dfr16_Tmt.match,Dfr23_Tmt.match,DfrA19_Tmt.match,DfrA1_Tmt.match,DfrA1_Tmt_1.match,DfrA25_Tmt.match,DfrA27_Tmt.match,DfrA5_Tmt.match,DfrA5_Tmt_1.match,DfrA7_Tmt.match,DfrA7_Tmt_1.match,DfrA_Tmt.match,DfrA_Tmt_1.match,DfrB_Tmt.match,EreA_MLS.match,ErmB_MLS.match,MefB_MLS.match,MphA_MLS.match,MsrE_MLS.match,MphE_MLS.match,ACT_MIR_Bla_3.match,AmpH_Bla.match,CARB_Bla.match,CMY_Bla_1.match,CMY_MOX_Bla_1.match,CTX_M_1_Bla.match,CTX_M_8_Bla_1.match,CTX_M_9_Bla.match,DHA_Bla.match,IMP_1_Bla_3.match,KPC_1_Bla.match,NDM_1_Bla.match,OXA_1_Bla.match,OXA_48_Bla.match,OXA_7_Bla.match,OXA_9_Bla.match,SCO_1_Bla.match,SHV_OKP_LEN_Bla.match,SHV_OKP_LEN_Bla_1.match,SHV_OKP_LEN_Bla_2.match,TEM_1D_Bla.match,VEB_1_Bla.match,Col156.match,ColE10.match,ColRNAI.match,Col_IRGK_.match,Col_MG828_.match,Col_MGD2_.match,ColpVC.match,IncA_C..match,IncFI..match,IncFIA_HI1_.match,IncFIB_AP001918_.match,IncFIB_K_.match,IncFIB_Mar_.match,IncFIB_pKPHS1_.match,IncFIB_pQil_.match,IncFII.match,IncFII_..match,IncFII_K_.match,IncFII_pCRY_.match,IncFII_pKPX1_.match,IncFII_pMET_.match,IncHI1B.match,IncHI2.match,IncHI2A.match,IncI1.match,IncL_M..match,IncL_M_pMU407_.match,IncN.match,IncQ1.match,IncR.match,IncX3.match,rep..match,repA_1.match
X126H_145P,0.265780730897061,0.519140402861448,0.525904642183862,1,0.454161802999143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.352608422375864,0.357217682799078,0.303881955044746,0.352608422375864,0.352608422375864,0.36185687348478,0.352608422375864,0.822932567118614,0.939061985573614,0.984196821406124,0.162970279249348,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.97545718475951,0.127203615575709,1,1,0.554697554697555,0.501571338780641,0.154170782077759,0.177067432881386,0.184071114303672,0.170033821196611,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348029092215139,0.357217682799078,0.348029092215139,0.352608422375864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.433869085031876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.439675555954626,0.439675555954626,0.977821675496094,0.802011313639221,1,1,1,0.0534255185417986,0.292059501361827,1,0.162970279249348,1,1,1,1,1,1,0.416270090688695,1,1,1,0.0199335548172757,1,1,1,1,1,1,0.0154140851815258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,1,1,0.148753404567358,1,1,1,1,1,1,1,1,1,1,0.308161982580588,0.134416808835414,0.355661309149682,1,1,1,1,1,1,1,1,1,1,1,1,0.133638622010715,1,1,1,1,1,1,1,1,1,1,0.0684205800484867,1,1,1,1,1,1,1,1,0.00772200772200682,1
X124P_64H_201P,0.069498069498077,0.999999999999869,1,0.262548262548295,0.088803088803098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907335907335907,0.969111969111969,1,0.0849420849420851,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,1,1,0.0501930501930502,1,0.332046332046332,0.293436293436293,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X62P_37H_42P,0.00768565169526999,0.136915188020098,0.00131927429641853,0.654605276937956,0.839989862535249,1,1,1,0.999999999999979,1,1,0.108548268699482,0.103389598857843,0.103389598857843,0.103389598857843,0.108548268699482,0.108548268699482,0.108548268699482,0.108548268699482,0.999999999999988,0.999999999999988,0.999999999999869,1,0.999999999999993,0.999999999999993,1,0.999999999999993,0.999999999999894,0.999999999999993,1,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,0.999999999999993,1,1,0.0841158587863955,0.0840346487976709,0.15440039147522,0.0841158587863955,0.0841158587863955,0.0840680992721214,0.0841158587863955,0.00918756998476142,0.00510930736076898,0.00587455319574489,0.466894727791398,0.00108593138574118,0.0788524068002156,0.0641426294651508,0.0282084120465859,0.013375644572469,0.114687537831777,0.305689129660671,1,0.454141097855783,0.769481531027522,0.400034021857933,1,1,1,1,1,1,1,0.999999999999988,0.999999999999988,0.999999999999988,0.999999999999988,0.999999999999988,1,1,1,1,0.0843113872082026,0.0840346487976709,0.0843113872082026,0.0841158587863955,0.286737664710451,0.27939382794557,0.286737664710451,0.286737664710451,0.286737664710451,0.286737664710451,0.286737664710451,0.257713771974963,0.257713771974963,0.108548268699482,0.108548268699482,0.108548268699482,1,0.103389598857843,0.108548268699482,0.103389598857843,0.108548268699482,0.108548268699482,0.0933271170931247,0.999999999999998,1,1,1,1,1,1,1,1,1,0.183403397243711,1,1,0.999999999999869,1,1,1,0.0465802636265493,1,0.224940868026031,0.395573340597663,0.000510869255371003,0.0847556793178663,0.999999999999894,1,1,0.176411294259416,1,1,0.999999999999985,0.999999999999985,0.00102162128122407,0.213192056197847,0.999999999999869,1,0.221619350705615,0.176411294259416,0.363379944097369,0.192504920733865,1,0.285438395942477,1,0.0250687982152211,0.285438395942477,1,1,0.71642022959539,0.406230078886725,1,1,0.655416665918204,0.221619350705615,0.221619350705615,0.416840990940399,0.114687537831777,0.199288758307824,0.176411294259416,1,0.999999999999869,1,0.999999999999869,0.999999999999869,0.124543303020109,1,0.999999999999995,1,0.999999999999869,0.512939475998406,1,1,1,1,0.619438552160038,1,1,1,0.0741863001987049,0.999999999999894,1,1,0.152435034832074,0.999999999999869,0.434167523254015,0.264683494579839,1,1,1,0.34471891610026,1,0.00658160525391102,1,0.00817096165933425,1,0.154195715641595,0.00386475940163328,0.272107074641672,0.00658160525391102,0.999999999999869,0.999999999999869,0.450740022572846,0.999999999999869,0.999999999999869,0.00186114990205159,0.999999999999969,0.285438395942477,0.264683494579839,0.119801092384737,0.999999999999869,0.00219755463306171,0.199288758307824,1,0.042414719119062,0.0020731320934075,1,0.0291037395453953,0.0534255185418049,1,0.999999999999869,0.677176238771241,0.221619350705615,0.199288758307824,0.999999999999869,0.999999999999969,1,0.381852837066058,0.999999999999869,1,0.999999999999894,0.999999999999869,0.999999999999995
X184P_106H,1,0.0196941127173724,0.339409176618576,1,0.892610218191854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.352608422375864,0.357217682799078,0.303881955044746,0.352608422375864,0.352608422375864,0.36185687348478,0.352608422375864,0.822932567118614,0.939061985573614,0.760976923767621,1,0.909311304660142,0.994881925114483,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348029092215139,0.357217682799078,0.348029092215139,0.352608422375864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0603394091766185,1,1,1,1,1,1,1,1,0.0460926042321391,0.0283140283140283,0.00457933016072551,0.0139175720571069,1,1,1,1,1,1,0.0622549459758762,0.0622549459758762,0.977821675496094,0.802011313639221,1,1,1,0.0534255185417986,1,0.00897907874652061,1,1,1,1,1,1,0.0603394091766185,0.0547723803537757,1,1,1,1,1,1,1,1,0.000838047349675257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,0.00628535512256443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00164616443686211,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00107748944958247,0.000838047349675257,1,1,1,1,1,0.0565981263655682,1,1,1
X183P_90H,1,0.334171380683085,0.194217473287299,1,1,0.232258836909999,0.410343898715992,0.19104486546347,0.155876807039598,1,0.232258836909999,1,1,1,1,1,1,1,1,1,1,1,0.239023076232378,0.127203615575709,0.127203615575709,0.119960492053516,0.127203615575709,1,0.127203615575709,1,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.127203615575709,0.119960492053516,0.119960492053516,0.836580766813325,0.839693514112119,0.800365149202359,0.836580766813325,0.836580766813325,0.842776331148424,0.836580766813325,0.991739247553201,0.939061985573614,0.760976923767621,1,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239023076232378,0.245757385292269,0.239023076232378,0.184071114303672,0.833438089252043,0.839693514112119,0.833438089252043,0.836580766813325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.317859387626829,0.416270090688695,0.416270090688695,0.410343898715992,0.416270090688695,0.4043877764808,0.374158211367513,0.416270090688695,0.410343898715992,0.416270090688695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977821675496094,0.989494477866571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803807129388525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.133638622010715,1,1,1,0.317859387626829,1,0.517823471311844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X142P_65H,1,0.680793750561348,0.525904642183862,1,0.0392984346472831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.352608422375864,0.357217682799078,0.303881955044746,0.352608422375864,0.352608422375864,0.36185687348478,0.352608422375864,0.822932567118614,0.939061985573614,0.760976923767621,1,0.909311304660142,0.994881925114483,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348029092215139,0.357217682799078,0.348029092215139,0.352608422375864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0603394091766185,1,1,1,1,1,1,1,0.0458830923947215,1,1,1,1,1,1,1,1,1,1,0.0622549459758762,0.0622549459758762,0.721020023345605,0.802011313639221,1,1,1,1,0.292059501361827,1,1,1,1,1,1,1,0.0603394091766185,0.416270090688695,0.317859387626829,1,1,0.26578073089701,1,1,0.324234533536859,1,1,1,1,1,1,1,1,0.2049025769956,1,0.0383107359851564,1,1,1,1,1,1,1,0.239023076232378,1,1,1,0.865583191164586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308161982580588,1,0.355661309149682,1,1,1,1,1,1,1,1,1,1,0.26578073089701,1,0.133638622010715,1,1,0.0609380144263858,1,1,0.517823471311844,1,1,1,1,1,1,1,1,1,1,1,0.0565981263655682,1,1,1
X13P_3H_69P,1,0.800664451827431,0.339409176618576,0.00188560653676986,0.186136302415424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.822932567118614,0.939061985573614,0.760976923767621,1,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721020023345605,0.802011313639221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308161982580588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.133638622010715,1,1,1,0.029630959863518,1,0.517823471311844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X128P_19H,0.139534883720956,0.800664451827431,0.339409176618576,0.148214659842596,0.00757235640956788,1,1,1,1,1,1,0.184071114303672,0.177067432881386,0.177067432881386,0.177067432881386,0.184071114303672,0.184071114303672,0.184071114303672,0.184071114303672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.822932567118614,0.939061985573614,0.984196821406124,0.162970279249348,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.97545718475951,1,0.0980515399120058,1,0.554697554697555,0.501571338780641,0.633474005567029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.368022507557391,0.361856873484781,0.368022507557391,0.368022507557391,0.368022507557391,0.368022507557391,0.368022507557391,0.343180389692018,0.343180389692018,0.184071114303672,0.184071114303672,0.184071114303672,0.170033821196611,0.177067432881386,0.184071114303672,0.177067432881386,0.184071114303672,0.184071114303672,0.162970279249348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721020023345605,0.802011313639221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308161982580588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.599952111580018,1,1,1,0.317859387626829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X55H_86P,0.683276407841774,0.00427715844469622,0.42264701958812,0.733437500092445,0.707073459307378,0.173553696524633,1,0.107242792442201,0.645799917259225,0.107242792442201,0.173553696524633,0.712401028479824,0.696924850640174,0.696924850640174,0.696924850640174,0.712401028479824,0.712401028479824,0.712401028479824,0.712401028479824,1,1,1,0.185735615538692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208063267109891,0.216149996581854,0.30510857354413,0.208063267109891,0.208063267109891,0.22443085410956,0.208063267109891,0.692743198536746,0.680534861007219,0.53286205523655,0.66365874496044,0.55875423283262,0.783389623068993,0.58716546501055,0.801098059415791,0.708822480592666,0.565323474487396,0.468391721798924,1,0.606959969285684,0.488564420597348,0.141943637723849,0.0881767649260085,0.0974993196722744,0.0792907752434507,1,1,1,1,1,1,1,1,1,0.185735615538692,0.198187046035363,0.185735615538692,0.0974993196722744,0.200171138079767,0.216149996581854,0.200171138079767,0.208063267109891,0.213798261610941,0.203251133425917,0.213798261610941,0.213798261610941,0.213798261610941,0.213798261610941,0.213798261610941,0.172903000197622,0.172903000197622,0.712401028479824,0.712401028479824,0.712401028479824,0.680688681924469,0.696924850640174,0.712401028479824,0.696924850640174,0.712401028479824,0.712401028479824,1,1,1,1,1,1,1,1,1,1,1,0.00200904780574017,1,1,1,1,0.0906886953398569,1,0.289000131751817,1,0.775110519281693,0.898550855919596,1,0.0419810388405262,1,1,1,1,1,1,0.154513855505934,0.154513855505934,0.999527926002858,0.995955777875613,1,1,0.352000670196313,1,0.10302142645747,0.00279563852934575,0.66365874496044,0.441245767167379,1,1,0.441245767167379,1,0.146556809897377,0.819468818666815,1,1,1,0.0170109152672369,0.352000670196313,0.352000670196313,1,0.565323474487396,0.31946513899278,1,1,1,1,1,1,0.379777374599664,4.42698573012015e-06,1,1,1,1,1,1,1,1,0.812495348812016,1,1,1,0.958135859660014,0.133146810732551,1,1,1,1,1,0.412834534989449,1,1,1,0.519091645195303,1,1,1,1,1,0.314947054560814,0.586877682364054,0.192912950088006,1,1,1,1,1,1,1,1,0.441245767167379,1,0.0749303869433299,1,0.880751476798633,1,1,0.31946513899278,1,1,0.525047344564423,0.0906886953398569,0.173780553979463,1,0.711524876592114,1,1,1,1,1,1,1,0.131304728101769,1,1,1
X163P_118H,0.265780730897061,0.680793750561348,0.525904642183862,1,0.791416000718543,1,1,1,1,1,1,0.184071114303672,0.177067432881386,0.177067432881386,0.177067432881386,0.184071114303672,0.184071114303672,0.184071114303672,0.184071114303672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.836580766813325,0.839693514112119,0.800365149202359,0.836580766813325,0.836580766813325,0.842776331148424,0.836580766813325,1,0.939061985573614,0.760976923767621,1,0.909311304660142,0.85839992816737,0.916704079494777,0.995420669839274,0.97545718475951,0.127203615575709,1,1,0.554697554697555,1,0.154170782077759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833438089252043,0.839693514112119,0.833438089252043,0.836580766813325,0.041243901709018,0.361856873484781,0.041243901709018,0.041243901709018,0.041243901709018,0.041243901709018,0.041243901709018,0.0351979886863608,0.0351979886863608,0.184071114303672,0.184071114303672,0.184071114303672,0.170033821196611,0.177067432881386,0.184071114303672,0.177067432881386,0.184071114303672,0.184071114303672,1,1,1,1,1,1,1,1,1,1,1,0.433869085031876,1,1,1,1,1,1,1,0.0458830923947215,1,1,1,1,1,1,1,1,1,1,1,1,1,0.989494477866571,1,1,0.0684205800484867,1,0.292059501361827,0.184071114303672,1,1,1,1,1,1,1,0.416270090688695,1,0.0458830923947215,1,1,1,1,1,1,1,1,1,1,0.0684205800484867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995420669839274,1,1,1,1,1,1,0.0832959205052216,1,1,1,1,1,1,1,1,1,0.803807129388525,0.134416808835414,1,1,1,1,1,1,1,1,1,1,1,0.26578073089701,1,1,1,1,1,1,1,0.517823471311844,1,0.000179581574930412,1,0.349435814552093,1,1,1,1,1,1,1,0.0565981263655682,1,1,1
X194P_120H,0.069498069498077,0.652509652509722,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969111969111969,1,0.0849420849420851,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,0.332046332046332,1,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X113P_115H,0.0278449267681085,0.369261993097053,0.365332510658868,0.999999999999894,0.57444756829447,0.327853067333657,1,0.272884684521641,1,0.272884684521641,0.327853067333657,0.263441628476467,0.253917166775731,0.253917166775731,0.253917166775731,0.263441628476467,0.263441628476467,0.263441628476467,0.263441628476467,1,1,1,0.336736066443785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208546615568605,0.212662667191669,0.578203408625995,0.208546615568605,0.208546615568605,0.216832523411114,0.208546615568605,0.976632034907304,0.997524988566523,0.956402904190435,1,0.999923136290886,0.999661450299402,0.995176802253085,0.999714905515286,0.996275603912922,0.184937228553191,1,1,0.256674128269459,1,0.342535083915954,0.253917166775731,0.263441628476467,0.244310950038938,1,1,1,1,1,1,1,1,1,0.336736066443785,0.345540454942319,0.336736066443785,0.263441628476467,0.204484019161424,0.212662667191669,0.204484019161424,0.208546615568605,0.107362530129701,0.103619966256832,0.107362530129701,0.107362530129701,0.107362530129701,0.107362530129701,0.107362530129701,0.0927199935434484,0.0927199935434484,0.263441628476467,0.263441628476467,0.263441628476467,1,0.253917166775731,0.263441628476467,0.253917166775731,0.263441628476467,0.263441628476467,0.234622628885591,1,1,1,1,1,1,1,1,1,1,0.574851102767128,1,1,1,1,1,1,0.244310950038938,1,1,1,0.195041312496747,0.31889110823144,1,1,1,1,1,1,0.58139185503225,0.58139185503225,0.939851003193687,0.717753315708252,1,1,1,1,1,1,1,1,1,0.184937228553191,1,1,1,0.554820769552468,0.437300350882832,1,1,1,1,1,0.445188663720923,1,1,1,1,1,1,1,1,0.291527977167286,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986832198487252,1,1,1,1,1,1,0.122532281884376,1,1,1,1,1,0.101043983860019,1,0.0230762323785588,1,0.913736208641647,0.0131678015127477,0.483526185544103,0.101043983860019,1,1,1,0.0115830115830126,1,1,1,1,1,0.371485450573317,1,0.747829735704136,1,1,0.0901695159228409,0.437300350882832,1,0.666041159118709,1,1,1,0.476004722226784,1,1,1,1,1,1,1,0.561565909407734,1,1,1
X114P_124H,0.142857142857158,0.652509652509722,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,0.0965250965250962,0.0926640926640926,0.0926640926640926,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,1,0.0849420849420851,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,1,0.0656370656370656,1,1,0.332046332046332,1,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0888030888030883,0.0926640926640926,0.0965250965250962,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0849420849420851,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,1,0.0231660231660248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235521235521236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0193050193050213,1,1,1,1,1,1,1,0.127413127413127,1,1,1,0.93050193050193,1,1,1,1,1,0.0772200772200781,1,1,1,1,1,1,1,1,1,1,1,0.0694980694980695,1,1,1,1,1,1,1,1,1,1,0.0424710424710417,1,1,0.366795366795367,1,1,1,1,1,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X175P_6H_17P,0.999999999999999,0.250965250965277,0.617760617760684,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.216216216216217,0.16988416988417,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,0.235521235521236,1,1,1,0.142857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0965250965250962,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.223938223938223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,1,1,1,0.173745173745174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
